# %ECSV 1.0
# ---
# datatype:
# - {name: Buid, datatype: string}
# - {name: 'ROI #', datatype: int64}
# - {name: 'CellID #', datatype: int64}
# - {name: 'Barcode #', datatype: int64}
# - {name: id, datatype: int64}
# - {name: zcentroid, datatype: float32}
# - {name: xcentroid, datatype: float32}
# - {name: ycentroid, datatype: float32}
# - {name: sharpness, datatype: float32}
# - {name: roundness1, datatype: float32}
# - {name: roundness2, datatype: float32}
# - {name: npix, datatype: int64}
# - {name: sky, datatype: float32}
# - {name: peak, datatype: float32}
# - {name: flux, datatype: float32}
# - {name: mag, datatype: float32}
# schema: astropy-2.0
Buid "ROI #" "CellID #" "Barcode #" id zcentroid xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
274eefdc-acdc-4d9c-8f3c-f2775d119a88 5 0 27 33 15.013538 459.79053 42.929646 0.5144033 7.8159266 0.5144033 250 0.0 489.0 9780.0 -9.975847
3b7018f3-8217-45ec-9943-246ea9d7d478 5 0 27 34 15.0265 448.7503 75.05081 0.59375 8.16486 0.59375 285 0.0 228.0 4560.0 -9.147412
a748cfc7-c8f3-4ac6-b6b8-dcdbf521b75d 5 0 27 35 16.26045 141.87878 122.49394 0.5566667 8.608272 0.5566667 334 0.0 1349.0 26980.0 -11.077605
8d62327e-9f86-4a38-9898-a547fe686b15 5 0 27 36 15.634992 301.3828 122.08322 0.52674896 7.87796 0.52674896 256 0.0 1673.0 33460.0 -11.311315
82c67139-d67d-40b1-9a7b-1e3cd2d4c425 5 0 27 37 15.351564 326.867 125.154495 0.5277778 7.5795846 0.5277778 228 0.0 9159.0 183180.0 -13.157195
8403c883-6805-4ffa-b57b-046dd30042b2 5 0 27 38 14.842277 84.493 161.23703 0.5113636 8.019028 0.5113636 270 0.0 865.0 17300.0 -10.595116
01a9509e-0d29-4df9-a71f-90310be69427 5 0 27 39 17.506725 415.78494 168.97806 0.53125 7.867689 0.53125 255 0.0 428.0 8560.0 -9.831184
ea501d47-5f15-4681-8479-c40031559337 5 0 27 40 15.367144 196.30939 239.70525 0.47089946 7.989217 0.47089946 267 0.0 769.0 15380.0 -10.467391
263ff2f7-f395-4bb6-be22-15461cdac883 5 0 27 41 14.4504 259.71863 389.43652 0.5277778 7.5795846 0.5277778 228 0.0 457.0 9140.0 -9.902366
cfb3b205-7c48-403e-ad4f-4a788906c545 5 0 27 42 15.199687 43.818047 413.4966 0.5740741 7.795028 0.5740741 248 0.0 1037.0 20740.0 -10.792022
0e1c92db-ceeb-4406-a599-b39382aefcdf 5 0 27 43 16.250612 182.06535 36.730896 0.44444445 7.710293 0.44444445 240 0.0 43478.0 869560.0 -14.8482485
8d901af3-e139-43f5-b8a3-582ffcb49033 5 0 27 44 16.492529 279.3719 254.65395 0.4702381 7.678032 0.4702381 237 0.0 751.0 15020.0 -10.441675
494f8a72-a2e0-46b6-a5ef-484c34035850 5 0 27 45 16.216232 219.2677 266.63333 0.5651042 7.455676 0.5651042 217 0.0 533.0 10660.0 -10.069393
876c6a16-d62f-42af-8af3-6780b9482a7f 5 0 27 46 17.599792 486.3576 89.89696 0.47736627 7.623653 0.47736627 232 0.0 1242.0 24840.0 -10.987879
9188eaba-edfe-4859-94e3-2cf3701771ea 5 0 27 47 17.179176 188.58083 340.53662 0.46707818 7.568487 0.46707818 227 0.0 584.0 11680.0 -10.168607
1efdaf68-d18f-4519-af7b-f54aa5a1654b 5 0 27 48 17.08011 478.52902 360.84854 0.41666666 7.0052657 0.41666666 180 0.0 684.0 13680.0 -10.340216
ba415714-ad08-49af-8ae2-aef0b6efa259 5 0 27 49 17.661074 486.32617 90.055305 0.3125 3.6278317 0.3125 25 0.0 762.0 15240.0 -10.457462
a0d6263c-0e60-4694-8447-c0e964faa465 5 0 27 50 17.905598 339.94394 104.30214 0.5802469 8.13611 0.5802469 282 0.0 536.0 10720.0 -10.075487
71c3827e-892c-41cc-976b-d39965c6cb35 5 0 27 51 18.269463 299.48782 132.68976 0.68333334 7.7740173 0.68333334 246 0.0 3036.0 60720.0 -11.958329
4abb5bc2-c3a4-4393-8d5c-50b65113ea35 5 0 27 52 19.0 478.20724 360.654 0.53125 4.0193896 0.53125 34 0.0 532.0 10640.0 -10.067354
79a9e48e-97bf-4f1f-8b4f-4c3a1ad49330 5 0 27 53 19.0 478.3745 361.01184 0.675 3.7221029 0.675 27 0.0 527.0 10540.0 -10.057101
ccde419b-98e2-4423-8e83-a812f4b908ed 5 0 27 54 18.284058 125.92555 365.3233 0.56222224 7.847066 0.56222224 253 0.0 1778.0 35560.0 -11.377404
